user_id,contest_id,origin,problem_appeared_at,response_submitted_at,score,chosen_answer,qualified,accuracy
50219,1498,ISIC_0047033.jpg,2020-11-02 18:55:50.037000+00:00,2020-11-02 18:55:51.697000+00:00,100,{'yes'},True,0.01
49970,1498,ISIC_0047033.jpg,2020-11-17 01:49:52.310000+00:00,2020-11-17 01:49:53.595000+00:00,100,{'yes'},True,0.01
54292,1498,ISIC_0047033.jpg,2021-01-07 18:54:34.316000+00:00,2021-01-07 18:54:35.481000+00:00,100,{'yes'},True,0.01
66542,1498,ISIC_0047033.jpg,2021-02-03 08:10:29.612000+00:00,2021-02-03 08:10:30.736000+00:00,100,{'yes'},True,0.01
50219,1498,ISIC_0046937.jpg,2020-11-02 18:40:11.910000+00:00,2020-11-02 18:40:12.950000+00:00,100,{'no'},True,0.01
49970,1498,ISIC_0046937.jpg,2020-11-17 01:44:17.017999+00:00,2020-11-17 01:44:18.177000+00:00,100,{'no'},True,0.01
54292,1498,ISIC_0046937.jpg,2021-01-07 18:47:42.134000+00:00,2021-01-07 18:47:51.645000+00:00,100,{'no'},True,0.01
66542,1498,ISIC_0046937.jpg,2021-02-03 08:01:36.706000+00:00,2021-02-03 08:01:38.484000+00:00,100,{'no'},True,0.01
66597,1498,ISIC_0046937.jpg,2021-02-07 01:32:57.244000+00:00,2021-02-07 01:33:04.984999+00:00,100,{'no'},True,0.01
49970,1498,ISIC_0046969.jpg,2020-10-12 17:03:05.750000+00:00,2020-10-12 17:03:07.944999+00:00,100,{'no'},True,0.01
50219,1498,ISIC_0046969.jpg,2020-11-02 18:48:44.859999+00:00,2020-11-02 18:48:47.308000+00:00,100,{'no'},True,0.01
54292,1498,ISIC_0046969.jpg,2021-01-07 18:47:03.385000+00:00,2021-01-07 18:47:05.832000+00:00,100,{'no'},True,0.01
54292,1498,ISIC_0046969.jpg,2021-01-07 18:47:26.009000+00:00,2021-01-07 18:47:28.731000+00:00,100,{'no'},True,0.01
66542,1498,ISIC_0046969.jpg,2021-02-03 08:06:59.065000+00:00,2021-02-03 08:07:02.364000+00:00,100,{'no'},True,0.01
66597,1498,ISIC_0046969.jpg,2021-02-07 01:39:25.877000+00:00,2021-02-07 01:39:29.361000+00:00,100,{'no'},True,0.01
49970,1498,ISIC_0047002.jpg,2020-10-12 16:56:11.272000+00:00,2020-10-12 16:56:14.253000+00:00,100,{'no'},True,0.01
50219,1498,ISIC_0047002.jpg,2020-11-02 18:44:27.759000+00:00,2020-11-02 18:44:30.303000+00:00,100,{'no'},True,0.01
54292,1498,ISIC_0047002.jpg,2021-01-07 18:25:20.254000+00:00,2021-01-07 18:25:31.096000+00:00,100,{'no'},True,0.01
66542,1498,ISIC_0047002.jpg,2021-02-03 07:54:30.709000+00:00,2021-02-03 07:54:34.448000+00:00,100,{'no'},True,0.01
66597,1498,ISIC_0047002.jpg,2021-02-07 01:13:15.017999+00:00,2021-02-07 01:13:25.971999+00:00,100,{'yes'},True,0.01
49970,1498,ISIC_0046932.jpg,2020-10-12 17:01:57.265000+00:00,2020-10-12 17:02:03.539000+00:00,100,{'yes'},True,0.01
50219,1498,ISIC_0046932.jpg,2020-11-02 18:49:58.920000+00:00,2020-11-02 18:50:00.260000+00:00,100,{'yes'},True,0.01
54292,1498,ISIC_0046932.jpg,2021-01-07 18:45:37.576000+00:00,2021-01-07 18:45:44.102999+00:00,100,{'yes'},True,0.01
66542,1498,ISIC_0046932.jpg,2021-02-03 08:04:27.977000+00:00,2021-02-03 08:04:33.165999+00:00,100,{'yes'},True,0.01
66597,1498,ISIC_0046932.jpg,2021-02-07 01:36:22.487000+00:00,2021-02-07 01:36:32.237000+00:00,100,{'yes'},True,0.01
50219,1498,ISIC_0046955.jpg,2020-11-02 18:52:43.744999+00:00,2020-11-02 18:52:44.708000+00:00,100,{'yes'},True,0.01
49970,1498,ISIC_0046955.jpg,2020-11-17 01:47:54.000999+00:00,2020-11-17 01:47:57.598000+00:00,100,{'yes'},True,0.01
54292,1498,ISIC_0046955.jpg,2021-01-07 18:52:02.364000+00:00,2021-01-07 18:52:04.895000+00:00,100,{'yes'},True,0.01
66542,1498,ISIC_0046955.jpg,2021-02-03 08:08:43.536000+00:00,2021-02-03 08:08:44.813000+00:00,100,{'yes'},True,0.01
66597,1498,ISIC_0046955.jpg,2021-02-07 01:42:15.062000+00:00,2021-02-07 01:42:18.405000+00:00,100,{'yes'},True,0.01
66597,1498,ISIC_0046955.jpg,2021-02-07 01:42:51.201999+00:00,2021-02-07 01:42:53.803000+00:00,100,{'yes'},True,0.01
49970,1498,ISIC_0046967.jpg,2020-10-12 17:08:06.177000+00:00,2020-10-12 17:08:09.992000+00:00,100,{'yes'},True,0.01
50219,1498,ISIC_0046967.jpg,2020-11-02 18:48:37.463000+00:00,2020-11-02 18:48:39.027000+00:00,100,{'yes'},True,0.01
54292,1498,ISIC_0046967.jpg,2021-01-07 18:45:18.145999+00:00,2021-01-07 18:45:23.119999+00:00,100,{'no'},True,0.01
66542,1498,ISIC_0046967.jpg,2021-02-03 08:06:18.635000+00:00,2021-02-03 08:06:22.264000+00:00,100,{'yes'},True,0.01
66597,1498,ISIC_0046967.jpg,2021-02-07 01:35:04.201000+00:00,2021-02-07 01:35:07.063999+00:00,100,{'no'},True,0.01
49970,1498,ISIC_0046900.jpg,2020-10-12 17:03:45.336000+00:00,2020-10-12 17:03:50.921999+00:00,100,{'yes'},True,0.01
50219,1498,ISIC_0046900.jpg,2020-11-02 18:46:52.075000+00:00,2020-11-02 18:46:55.171999+00:00,100,{'no'},True,0.01
54292,1498,ISIC_0046900.jpg,2021-01-07 18:40:58.262000+00:00,2021-01-07 18:41:04.342000+00:00,100,{'no'},True,0.01
66542,1498,ISIC_0046900.jpg,2021-02-03 08:04:08.448000+00:00,2021-02-03 08:04:10.977000+00:00,100,{'yes'},True,0.01
66597,1498,ISIC_0046900.jpg,2021-02-07 01:26:10.226000+00:00,2021-02-07 01:26:20.226000+00:00,100,{'yes'},True,0.01
