user_id,contest_id,origin,problem_appeared_at,response_submitted_at,score,chosen_answer,qualified,accuracy
49970,1500,ISIC_0047033.jpg,2020-11-16 23:47:03.326000+00:00,2020-11-16 23:47:04.885999+00:00,100,{'no'},True,0.01
54292,1500,ISIC_0047033.jpg,2020-12-18 20:29:06.073000+00:00,2020-12-18 20:29:09.569999+00:00,100,{'no'},True,0.01
66597,1500,ISIC_0047033.jpg,2021-02-04 00:51:31.961000+00:00,2021-02-04 00:51:36.627000+00:00,100,{'no'},True,0.01
66542,1500,ISIC_0047033.jpg,2021-02-04 14:19:21.907000+00:00,2021-02-04 14:19:23.858000+00:00,100,{'no'},True,0.01
50219,1500,ISIC_0047033.jpg,2021-03-02 09:15:51.076999+00:00,2021-03-02 09:15:54.318000+00:00,100,{'yes'},True,0.01
49970,1500,ISIC_0046937.jpg,2020-11-16 23:57:16.627000+00:00,2020-11-16 23:57:17.540000+00:00,100,{'yes'},True,0.01
54292,1500,ISIC_0046937.jpg,2020-12-18 21:26:37.443000+00:00,2020-12-18 21:26:39.163000+00:00,100,{'yes'},True,0.01
66597,1500,ISIC_0046937.jpg,2021-02-04 01:00:14.914000+00:00,2021-02-04 01:00:16.550000+00:00,100,{'yes'},True,0.01
66542,1500,ISIC_0046937.jpg,2021-02-04 14:24:08.048000+00:00,2021-02-04 14:24:09.286000+00:00,100,{'yes'},True,0.01
49970,1500,ISIC_0046969.jpg,2020-11-16 23:34:59.943000+00:00,2020-11-16 23:35:01.372000+00:00,100,{'yes'},True,0.01
54292,1500,ISIC_0046969.jpg,2020-12-18 20:14:34.408000+00:00,2020-12-18 20:14:36.977999+00:00,100,{'yes'},True,0.01
50219,1500,ISIC_0046969.jpg,2021-01-14 16:41:31.685000+00:00,2021-01-14 16:41:35.690000+00:00,100,{'yes'},True,0.01
66597,1500,ISIC_0046969.jpg,2021-02-04 00:47:58.125999+00:00,2021-02-04 00:48:02.130000+00:00,100,{'yes'},True,0.01
66542,1500,ISIC_0046969.jpg,2021-02-04 14:17:05.208000+00:00,2021-02-04 14:17:09.516000+00:00,100,{'yes'},True,0.01
50219,1500,ISIC_0046969.jpg,2021-03-02 16:54:17.310000+00:00,2021-03-02 16:54:20.115999+00:00,100,{'yes'},True,0.01
49970,1500,ISIC_0047002.jpg,2020-11-16 23:45:42.507000+00:00,2020-11-16 23:45:51.003000+00:00,100,{'no'},True,0.01
54292,1500,ISIC_0047002.jpg,2020-12-18 20:20:10.608000+00:00,2020-12-18 20:20:15.270999+00:00,100,{'no'},True,0.01
66597,1500,ISIC_0047002.jpg,2021-02-04 00:45:52.253000+00:00,2021-02-04 00:45:53.739000+00:00,100,{'yes'},True,0.01
66542,1500,ISIC_0047002.jpg,2021-02-04 14:12:19.964000+00:00,2021-02-04 14:12:25.898999+00:00,100,{'no'},True,0.01
50219,1500,ISIC_0047002.jpg,2021-03-02 17:00:25.967000+00:00,2021-03-02 17:00:29.203000+00:00,100,{'no'},True,0.01
49970,1500,ISIC_0046932.jpg,2020-11-16 23:55:54.003000+00:00,2020-11-16 23:55:58.948000+00:00,100,{'yes'},True,0.01
54292,1500,ISIC_0046932.jpg,2020-12-18 20:54:49.546000+00:00,2020-12-18 20:54:53.537000+00:00,100,{'yes'},True,0.01
54292,1500,ISIC_0046932.jpg,2020-12-18 20:55:52.474000+00:00,2020-12-18 20:56:03.027000+00:00,100,{'yes'},True,0.01
66597,1500,ISIC_0046932.jpg,2021-02-04 00:59:27.663000+00:00,2021-02-04 00:59:35.020000+00:00,100,{'yes'},True,0.01
66542,1500,ISIC_0046932.jpg,2021-02-04 14:23:51.961999+00:00,2021-02-04 14:23:53.384000+00:00,100,{'yes'},True,0.01
50219,1500,ISIC_0046932.jpg,2021-03-02 08:39:01.750000+00:00,2021-03-02 08:39:05.210000+00:00,100,{'yes'},True,0.01
49970,1500,ISIC_0046955.jpg,2020-11-16 23:37:49.793999+00:00,2020-11-16 23:37:57.543000+00:00,100,{'yes'},True,0.01
54292,1500,ISIC_0046955.jpg,2020-12-18 20:12:54.382000+00:00,2020-12-18 20:13:00.825000+00:00,100,{'no'},True,0.01
50219,1500,ISIC_0046955.jpg,2021-01-14 16:40:19.611000+00:00,2021-01-14 16:40:24.038000+00:00,100,{'no'},True,0.01
66597,1500,ISIC_0046955.jpg,2021-02-04 00:42:36.888000+00:00,2021-02-04 00:42:43.026000+00:00,100,{'no'},True,0.01
66542,1500,ISIC_0046955.jpg,2021-02-04 14:12:59.463000+00:00,2021-02-04 14:13:03.727999+00:00,100,{'no'},True,0.01
50219,1500,ISIC_0046955.jpg,2021-03-02 17:04:31.733000+00:00,2021-03-02 17:04:32.688000+00:00,100,{'yes'},True,0.01
49970,1500,ISIC_0046967.jpg,2020-11-16 23:35:35.594000+00:00,2020-11-16 23:35:38.056999+00:00,100,{'no'},True,0.01
54292,1500,ISIC_0046967.jpg,2020-12-18 20:12:47.139000+00:00,2020-12-18 20:12:53.015000+00:00,100,{'no'},True,0.01
50219,1500,ISIC_0046967.jpg,2021-01-14 16:40:44.379000+00:00,2021-01-14 16:40:47.747999+00:00,100,{'no'},True,0.01
66597,1500,ISIC_0046967.jpg,2021-02-04 00:44:24.801000+00:00,2021-02-04 00:44:28.571000+00:00,100,{'no'},True,0.01
66542,1500,ISIC_0046967.jpg,2021-02-04 14:14:19.293000+00:00,2021-02-04 14:14:20.710000+00:00,100,{'no'},True,0.01
50219,1500,ISIC_0046967.jpg,2021-03-02 17:00:36.385999+00:00,2021-03-02 17:00:38.513000+00:00,100,{'no'},True,0.01
49970,1500,ISIC_0046900.jpg,2020-11-17 00:00:05.427000+00:00,2020-11-17 00:00:08.392999+00:00,100,{'yes'},True,0.01
54292,1500,ISIC_0046900.jpg,2020-12-30 16:34:08.102999+00:00,2020-12-30 16:34:10.786000+00:00,100,{'yes'},True,0.01
66597,1500,ISIC_0046900.jpg,2021-02-04 01:02:59.668000+00:00,2021-02-04 01:03:06.868000+00:00,100,{'yes'},True,0.01
66542,1500,ISIC_0046900.jpg,2021-02-04 14:25:18.927000+00:00,2021-02-04 14:25:19.878000+00:00,100,{'yes'},True,0.01
50219,1500,ISIC_0046900.jpg,2021-03-02 09:16:24.507000+00:00,2021-03-02 09:19:26.004000+00:00,100,{'yes'},True,0.01
49970,1500,ISIC_0046922.jpg,2020-11-16 23:41:50.823999+00:00,2020-11-16 23:41:52.300000+00:00,100,{'yes'},True,0.01
54292,1500,ISIC_0046922.jpg,2020-12-18 20:19:16.892999+00:00,2020-12-18 20:19:19.444999+00:00,100,{'yes'},True,0.01
66597,1500,ISIC_0046922.jpg,2021-02-04 00:42:47.846000+00:00,2021-02-04 00:42:49.367000+00:00,100,{'yes'},True,0.01
66542,1500,ISIC_0046922.jpg,2021-02-04 14:15:21.746000+00:00,2021-02-04 14:15:22.704000+00:00,100,{'yes'},True,0.01
